 "soft" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libxxf86vm-1%3A1.1.4-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libxinerama-2%3A1.1.3-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libxext-2%3A1.3.3-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libfontenc-1%3A1.1.3-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libsm-2%3A1.2.2-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libxmu-2%3A1.1.2-2" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libxaw-2%3A1.0.13-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libogg-1.3.2-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/ucf-3.0036" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libxshmfence-1.2-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/yajl-2.1.0-2" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/x11-utils-7.7%2B3" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libxxf86dga-2%3A1.1.4-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libxau-1%3A1.0.8-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/six-1.10.0-3" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/libxdamage-1%3A1.1.4-2" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/xft-2.3.2-1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/jbigkit-2.1-3.1" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/python-meld3-1.0.2-2" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/attr-1%3A2.4.47-2" ,
 "http://dockerpedia.inf.utfsm.cl/resource/PackageVersion/acl-2.2.52-3" ,
